frequency_ghz,cold_load,hot_load
0.151367188,266332871.026666671,271215831.893333316
0.151611328,266207990.303888887,271179010.261666656
0.151855469,266095863.888333321,271084833.483333349
0.152099609,266014776.674444437,270970751.631111085
0.152343750,266049560.879999995,270984600.287222207
0.152587891,265983973.465000004,270895582.530555546
0.152832031,265806201.479999989,270758415.855555534
0.153076172,265699405.353888899,270566332.894999981
0.153320312,265623042.459444433,270490134.514444470
0.153564453,265593490.583888888,270374922.431111097
0.153808594,265435597.681111097,270222351.165000021
0.154052734,265286140.956666678,270167215.210555553
0.154296875,265255183.304444432,270403984.252222240
0.154541016,265020595.495000005,270248837.613333344
0.154785156,264794179.123333335,269930184.767222226
0.155029297,264830596.681111097,269892198.647777796
0.155273438,264920474.191666663,269864201.171666682
0.155517578,264924918.877777785,269870351.576111138
0.155761719,264878361.131666660,269950079.324444473
0.156005859,264777623.892222226,270030950.951666653
0.156250000,264257251.953333348,269840287.632222235
0.156494141,264688671.669444442,269769096.305000007
0.156738281,264704778.927777767,269731462.436111093
0.156982422,264734081.784444451,269791969.801666677
0.157226562,264774025.310555547,269796292.237222195
0.157470703,264726759.784444451,269709843.555000007
0.157714844,264750729.053333342,269812354.252222240
0.157958984,264858651.196666658,270093965.399444461
0.158203125,264910297.294999987,270422225.120555580
0.158447266,264928756.563333333,270719340.946666658
0.158691406,264993609.266666681,270808491.591666639
0.158935547,265096702.856111109,270993855.333888888
0.159179688,265180684.211111099,271170527.396666646
0.159423828,265251934.443888903,271134138.287777781
0.159667969,267228173.541666657,273115495.464999974
0.159912109,318679717.142777801,330986671.145555556
0.160156250,298584812.301666677,307987681.176111102
0.160400391,265807628.731666654,270792474.467222214
0.160644531,265591550.104999989,270478769.045000017
0.160888672,265597722.583888888,270482042.903333306
0.161132812,265728957.193888903,270566991.699999988
0.161376953,265760097.207222223,270644834.761666656
0.161621094,265776301.005555570,270657192.537222207
0.161865234,265875998.696666658,270984304.871666670
0.162109375,265773448.171666652,270706724.920000017
0.162353516,263256639.636666656,268056890.473888874
0.162597656,262909876.796111107,267739202.582777768
0.162841797,265767279.871111125,270666220.953888893
0.163085938,266020135.676111102,270905050.192777753
0.163330078,266023845.699999988,270948946.933333337
0.163574219,265942106.336666673,270807429.899999976
0.163818359,265961577.788888901,270696699.517777801
0.164062500,265741136.025555551,270462887.451111138
0.164306641,265827198.983333319,270553505.365000010
0.164550781,265805825.725555569,270537966.470000029
0.164794922,265833114.333888888,270518090.362777770
0.165039062,265820641.457222223,270506290.523888886
0.165283203,265801065.977222234,270545268.516111135
0.165527344,265741712.014444441,270532284.603888869
0.165771484,265789979.532222211,270512750.758888900
0.166015625,265743524.727777779,270452075.139444470
0.166259766,265676222.583333343,270429358.596666694
0.166503906,265583826.893333346,270360978.082777798
0.166748047,265689375.904444456,270387420.631111085
0.166992188,265628057.465555549,270383694.479444444
0.167236328,265602559.875555545,270358784.248333335
0.167480469,265531041.650555551,270271527.357222199
0.167724609,265534627.257222235,270269023.313333333
0.167968750,265614915.365000010,270414537.753888905
0.168212891,265608688.396666676,270383130.468333304
0.168457031,265510791.657777786,270308168.252777755
0.168701172,265333971.594999999,270115146.865555584
0.168945312,265375376.764999986,270142159.214444458
0.169189453,265376034.500000000,270142049.789444447
0.169433594,265301075.029444456,270056254.834999979
0.169677734,265369040.138888896,270178575.386666656
0.169921875,267892653.332777768,273080737.828333318
0.170166016,266441518.926666677,271438433.993333340
0.170410156,264856894.580000013,269582003.985000014
0.170654297,265024636.181666672,269764361.951111138
0.170898438,264980056.003333330,269735052.142222226
0.171142578,264950573.026111126,269679868.398888886
0.171386719,264897377.000000000,269619399.665000021
0.171630859,265032874.847222209,269747592.046666682
0.171875000,265750034.030000001,270247094.089444458
0.172119141,265010934.623333335,269668100.618333340
0.172363281,264805236.240555555,269485240.072777748
0.172607422,264805580.752777785,269536349.485555530
0.172851562,264872034.532222211,269552007.048333347
0.173095703,264888229.869444430,269596851.707777798
0.173339844,264890200.183333337,269624150.125000000
0.173583984,264953183.507222235,269646599.053333342
0.173828125,265026970.025555551,269721526.786111116
0.174072266,265043024.519444436,269717587.259444416
0.174316406,265023375.383888900,269737300.471111119
0.174560547,265143420.037222236,269860469.868888915
0.174804688,264901990.916666657,269609454.878333330
0.175048828,264500156.067777783,269143307.122222245
0.175292969,265223179.895000011,269911896.692222238
0.175537109,265288705.934444457,270046952.809444427
0.175781250,265469604.346111119,270206913.305000007
0.176025391,265556830.925555557,270269073.441666663
0.176269531,265612504.492777765,270321817.923333347
0.176513672,265542386.020555556,270260632.355555534
0.176757812,265569268.680000007,270236058.945555568
0.177001953,265610303.995555550,270287578.520555556
0.177246094,265588095.163888901,270293941.586111128
0.177490234,265596813.503333330,270305938.732222199
0.177734375,265946549.746666670,270693250.653888881
0.177978516,265686034.171666652,270597441.541111112
0.178222656,265345595.828888893,270368017.433333337
0.178466797,265768740.239444435,270470737.927222252
0.178710938,265883103.406666666,270596731.939999998
0.178955078,265852520.567222208,270536523.450555563
0.179199219,265765370.438888878,270438693.293888867
0.179443359,265770243.789444447,270451243.595000029
0.179687500,266629505.938333333,271465851.737777770
0.179931641,286286994.188888907,292637494.860000014
0.180175781,275763589.589999974,281239293.716666639
0.180419922,266115156.968888879,270834264.862777770
0.180664062,265986367.796111107,270703972.864444435
0.180908203,265745772.555000007,270464582.511666656
0.181152344,265713928.292222232,270426980.624444425
0.181396484,265695935.291111112,270386318.665555537
0.181640625,265570326.733333319,270326400.382777750
0.181884766,265554791.977222234,270442230.255555570
0.182128906,265444419.244444430,270184583.022222221
0.182373047,265480046.227777779,270191451.845000029
0.182617188,265461418.991111100,270142943.642222226
0.182861328,265467317.082777768,270138328.791666687
0.183105469,265402427.579444438,270109286.422777772
0.183349609,265371203.467777789,270106755.898333311
0.183593750,265578199.333333343,270331248.397777796
0.183837891,265645187.523333341,270386233.917222202
0.184082031,265401304.477777779,270108707.316111088
0.184326172,265328164.178888887,270052070.798333347
0.184570312,265341473.351666659,270046580.743888915
0.184814453,265354279.854999989,270047432.610555530
0.185058594,265291011.806111097,270020229.905555546
0.185302734,265305713.867222220,270027807.106666684
0.185546875,265256596.602777779,269959777.858333349
0.185791016,265081508.578333348,269792233.467222214
0.186035156,265103548.317222208,269790942.938888907
0.186279297,265633927.357777774,270381426.405555546
0.186523438,265277186.698888898,270004891.045555532
0.186767578,265290231.873888880,269998305.441666663
0.187011719,265347784.955000013,270051433.731111109
0.187255859,264987975.742222220,269700144.941111088
0.187500000,263887525.401666671,268612798.946111083
0.187744141,265001887.001111120,269680755.293333352
0.187988281,265349268.272777766,270051888.546111107
0.188232422,265378250.238333344,270088710.893333316
0.188476562,265487801.975555569,270230103.353333354
0.188720703,266366427.860000014,271159240.703333318
0.188964844,265729751.655555546,270457598.556111097
0.189208984,265580092.084444433,270254657.341111124
0.189453125,265543224.361111104,270243889.413333356
0.189697266,265790479.185000002,270522158.876666665
0.189941406,268278398.318888903,273344656.028333306
0.190185547,267572917.242777765,272491913.522777796
0.190429688,266535442.942777783,271287956.576666653
0.190673828,266149863.242777765,270900530.990000010
0.190917969,265918213.412222236,270637822.678333342
0.191162109,266646908.935555547,271449574.291111112
0.191406250,266235362.236111104,271037214.494444430
0.191650391,265575583.302222222,270292640.092777789
0.191894531,265464281.263888896,270170864.735000014
0.192138672,265383945.488333344,270117784.000000000
0.192382812,265376579.567222208,270118155.397777796
0.192626953,265339865.001111120,270051894.764999986
0.192871094,265244966.008333325,269952942.521111131
0.193115234,265185427.516111106,269920608.896111131
0.193359375,265234041.654444456,269992941.199999988
0.193603516,264442499.457222223,269184977.183333337
0.193847656,264247185.561111122,269011067.863888860
0.194091797,264976704.598333329,269750247.263333321
0.194335938,264898472.680555552,269682866.912222207
0.194580078,264892295.085000008,269654585.852777779
0.194824219,264789960.581111103,269556561.128333330
0.195068359,264738391.502222210,269505495.411111116
0.195312500,264398552.687222213,269187494.288888872
0.195556641,264375415.099999994,269148958.370555580
0.195800781,264239177.412222236,269052306.401111126
0.196044922,264307747.133888900,269111490.267222226
0.196289062,264486473.493333340,269313642.604444444
0.196533203,264085527.448333323,268856862.372222245
0.196777344,263964102.772777766,268709631.601111114
0.197021484,263903849.401111126,268666596.719444454
0.197265625,263818619.471111119,268573530.659444451
0.197509766,263647321.159999996,268396125.508333325
0.197753906,263610476.715555549,268349623.305555552
0.197998047,263617188.801666677,268377112.762777776
0.198242188,263523808.955555558,268322053.138888896
0.198486328,263511710.692222208,268324962.809444457
0.198730469,263610130.212777764,268395080.971111119
0.198974609,263472030.050555557,268250882.854999989
0.199218750,263568840.341666669,268333741.491111100
0.199462891,263699200.271666676,268413729.414999992
0.199707031,290936579.485555530,295754645.751666665
0.199951172,643384446.470555544,648366675.767777801
0.200195312,393788676.491666675,398646675.333888888
0.200439453,263762340.276111126,268500640.336111128
0.200683594,263431145.034999996,268176755.020555556
0.200927734,263376664.717777789,268163836.724999994
0.201171875,263466852.445555568,268281380.685555547
0.201416016,263162238.644444436,268030201.613888890
0.201660156,263011931.594999999,268076552.116666675
0.201904297,263307986.918333322,269016246.917222202
0.202148438,263084735.268888891,267994624.373888880
0.202392578,262851620.143333346,267679152.013333321
0.202636719,262745606.023333341,267522649.560000002
0.202880859,262704798.548333347,267481808.032777786
0.203125000,262543796.165555567,267291093.883888900
0.203369141,262431989.652222216,267198588.465000004
0.203613281,262353560.895000011,267122923.298888892
0.203857422,262249352.873888880,267021207.774444431
0.204101562,261899801.044444442,266677524.563333333
0.204345703,261778398.025000006,266572088.267777771
0.204589844,261663448.202222228,266447186.723333329
0.204833984,261506840.673333347,266249762.530000001
0.205078125,261300684.112222224,266068041.689444453
0.205322266,261340601.844999999,266130475.460000008
0.205566406,261205901.557777792,266022255.306666672
